year,st,state,pollib_median,innovatescore_boehmkeskinner,incshare_top1,hvd_4yr,inst6013_adacope,inst6014_nom,citi6013,wpid,wideo,pid,ideo,npid,mood,democrat,republican,liberal,conservative
2008,MA,Massachusetts,2.00336,0.066076003,21.824774,18.907,97.291702,92.213898,90.956902,0.25666299,0.054122001,0.230928,0.069038004,485,43.937,37.134693,16.838654,29.675629,26.470194
2008,MI,Michigan,0.318279,0.14063799,16.45808,54.8405,81.752602,70.0373,71.892303,0.116036,-0.20700701,0.10073,-0.17185199,685,42.047001,33.42944,24.256157,23.427641,33.657383
2008,MN,Minnesota,1.15391,0.227907,17.669256,59.9814,64.020798,50.012699,69.155701,0.15008,-0.187327,0.088583,-0.16435599,508,40.354,35.69603,24.806538,22.176334,35.340233
2008,MS,Mississippi,-2.31722,0.001908,16.324419,26.3524,43.478699,44.2099,50.066002,0.19998699,-0.31444901,0.011834,-0.38888901,169,41.063999,39.72134,31.176468,17.498363,43.47353
2008,MO,Missouri,-0.405435,0.071736999,18.527779,44.3041,29.6723,20.893101,60.450901,0.235153,-0.194371,0.184466,-0.162376,515,41.439999,32.873741,26.117241,19.384615,39.118385
2008,MT,Montana,0.24394,0.15291899,16.416241,47.642601,74.556198,63.333698,62.6992,0.002508,0.024733,0.0625,-0.138889,64,43.176998,29.620001,31.990946,21.236237,38.948853
2008,NE,Nebraska,-0.40884101,0.124242,15.563396,50.084702,27.3125,21.8424,48.302799,-0.059547,-0.15504,-0.26277399,-0.268657,137,40.433998,27.806194,37.525368,16.153214,44.612034
2008,NV,Nevada,-0.40188199,0.000934,23.657784,44.500599,49.1292,38.512501,57.490299,0.084463,-0.245836,-0.007634,-0.18181799,131,50.580002,32.241833,27.324591,25.953716,32.554634
2008,NH,New Hampshire,0.72748798,0.152275,16.590322,61.389099,93.849998,78.973396,59.723801,0.092919998,0.087829001,0,-0.089286,115,43.636002,28.001194,24.724642,23.471624,33.184681
2008,NJ,New Jersey,2.55425,0.01002,20.880924,51.112801,96.487503,86.279602,72.182198,0.135279,0.028817,0.118257,-0.026694,482,50.18,36.866333,23.169575,25.663317,30.625505
2008,NM,New Mexico,0.83429301,0.392039,15.799794,24.2251,95.4524,82.358101,68.090401,0.36628601,-0.068915002,0.237288,-0.069564998,118,47.952,37.811932,26.497145,26.592836,32.618523
2008,NY,New York,2.4635,0.001103,30.156807,33.528999,86.551697,76.600998,80.379997,0.30226099,0.016511999,0.252765,0.065098003,1266,48.122002,37.917629,22.553801,28.472281,26.84647
2008,NC,North Carolina,-1.44643,0.00303,16.145203,32.444,91.890198,77.0299,62.4319,0.069853999,-0.2471,0.104377,-0.202703,594,37.522999,40.117992,31.160667,19.978235,40.120647
2008,ND,North Dakota,-1.40046,0.00173,16.521536,59.447201,35.209202,33.062599,67.260597,-0.138171,-0.080550998,-0.142857,-0.23076899,63,38.237999,28.224182,35.611515,17.598501,42.834805
2008,OH,Ohio,-0.084631003,0.071860999,15.576327,47.800999,65.063202,57.561699,62.2883,0.216864,-0.124407,0.133333,-0.154616,900,42.07,33.981667,30.497421,20.762981,37.007893
2008,OK,Oklahoma,-1.03031,0.076563999,19.342945,33.386902,49.373901,47.811501,33.8433,0.110614,-0.34313199,0.038759999,-0.31075701,258,39.042999,35.158833,38.57497,12.926307,51.390388
2008,OR,Oregon,1.16409,0.091309004,15.604937,44.8941,91,81.138298,74.0672,0.18423501,0.074593998,0.14330199,0.052960001,321,45.241001,35.437687,26.522739,27.084568,31.247717
2008,PA,Pennsylvania,0.666996,0.057815999,18.068686,37.423801,77.670502,60.959999,71.825401,0.249531,-0.027418001,0.14083201,-0.070745997,1058,42.627998,39.869717,31.38999,23.020294,33.260353
2008,RI,Rhode Island,1.8528,0.011869,16.487242,33.145699,76.359299,71.630402,84.904701,0.137402,0.144453,0.28048801,0.047059,82,41.841999,33.949306,21.307194,28.575645,27.460625
2008,SC,South Carolina,-1.6516401,0.140882,15.656699,20.8909,10.1983,10.2229,47.901501,-0.011941,-0.346452,-0.13522001,-0.31481501,318,38.230999,34.312115,34.37735,17.791105,43.609482
2008,SD,South Dakota,-1.1203001,0.002884,16.859789,55.080299,21.7857,23.3596,55.885502,-0.098950997,0.126856,-0.089552,-0.279412,67,38.588001,28.490843,37.673866,17.190399,43.241833
2008,TN,Tennessee,-1.03363,0.247748,17.845049,31.9221,72.796303,64.348801,47.780499,-0.08777,-0.30659601,-0.091743,-0.299528,436,32.486,31.366386,30.637712,16.151745,44.929226
2008,TX,Texas,-0.93588698,0.003304,24.10269,27.263201,14.9174,13.9916,47.691502,-0.012975,-0.233628,-0.058554001,-0.242202,1093,36.563,30.389208,34.737198,16.99102,45.594055
2008,UT,Utah,-1.13921,0.062121,17.065079,48.1222,7.875,16.046,28.3976,-0.32229799,-0.32162699,-0.235294,-0.287958,187,43.238998,23.804451,43.626816,16.574137,48.002121
2008,VT,Vermont,1.80384,0.000758,15.92411,45.863701,81.988197,73.508202,87.277901,0.060093001,0.348497,0.088607997,0.232877,79,48.043999,35.764217,22.199121,30.600283,25.415581
2008,VA,Virginia,-0.735654,0.21879201,15.524383,28.0252,76.046799,63.588299,60.003101,0.170462,-0.19386899,0.101639,-0.151613,610,41.011002,34.828018,29.652914,22.006388,36.426521
2008,WA,Washington,1.09302,0.41128999,18.076002,46.0303,95.3125,84.876404,68.772499,0.238287,0.074543998,0.14229999,-0.056751002,513,42.959,37.735817,23.289654,28.988991,30.258238
2008,WV,West Virginia,-0.003903,0.057774998,15.302854,48.679501,87.875,81.245796,79.281998,0.027975,-0.353266,0.125,-0.25324699,152,30.941999,33.046944,35.798832,15.20052,47.461887
2008,WI,Wisconsin,0.63408101,0.003183,16.382168,41.508801,78.678802,68.309601,60.837399,0.031748999,-0.064655997,0.058708001,-0.16538499,511,38.761002,34.353439,26.733631,22.372465,34.123585
2008,WY,Wyoming,-1.0538,0.094578996,28.165781,24.1299,41.219501,51.826,29.646601,-0.138482,-0.056210998,-0.12,-0.078431003,50,38.458,25.810114,43.499245,14.957324,50.091763
2009,AL,Alabama,-1.80256,0.003817,15.336648,30.5347,28.9111,42.333302,27.263,0.046308,-0.26811001,-0.098901004,-0.33453199,273,36.028,30.22559,32.644989,14.03746,50.632874
2009,AK,Alaska,0.088321,0.007663,12.382065,43.5989,46.5812,42.4814,64.238297,-0.175073,-0.32627901,-0.083333001,-0.24489801,48,44.314999,27.389053,31.961824,17.945215,47.964699
2009,AZ,Arizona,-0.82728302,0.022221999,16.127897,45.652199,5.6416702,5.4607301,44.179401,0.062374,-0.121592,-0.028653,-0.17134801,349,50.595001,28.298132,35.508472,19.037556,45.260712
2009,AR,Arkansas,-1.67347,0.003891,17.309797,12.048,82.900002,74.583603,44.2342,0.069553003,-0.131487,-0.011111,-0.31428599,180,34.763,32.538036,28.576466,16.069633,51.669693
2009,CA,California,2.3119199,0,18.776152,49.083698,53.298,49.840698,63.154202,0.214643,0.028553,0.136795,-0.02843,1579,49.742001,39.257969,25.030327,26.538336,35.338734
2009,CO,Colorado,-0.092141002,0.005814,15.404919,50.6577,90.329102,78.685898,52.4496,0.057551,-0.235531,0.048780002,-0.19879501,328,44.737,29.274731,33.086304,23.744112,40.185757
2009,CT,Connecticut,1.85953,0.003937,26.750944,38.6418,71.249496,54.300999,78.049599,0.23773301,0.025526,0.241706,-0.023148,211,45.082001,36.599464,19.618397,28.012375,33.462669
2009,DE,Delaware,0.69623798,0,13.907908,36.082699,90.278099,79.062202,77.6008,0.031732,-0.225297,0,-0.2,49,72.753998,68.695747,8.8181057,48.568748,15.721796
2009,FL,Florida,-0.90806699,0.00578,22.745432,28.2327,18.4063,16.822701,54.423599,0.113719,-0.081624001,0.044652,-0.100735,963,32.556,35.806355,30.897978,18.879257,43.494953
2009,GA,Georgia,-1.8236001,0,15.900887,16.541901,6.5963001,6.7371898,44.607899,0.13116901,-0.202448,0.074398004,-0.25321901,457,38.778999,34.770191,30.134624,15.837746,46.26009
2009,HI,Hawaii,1.84365,0.011364,12.908361,32.6292,73.412903,67.167397,84.059799,0.19041,0.024498001,0.148148,0.109091,54,61.681,47.328079,16.285015,33.313862,28.574623
2009,ID,Idaho,-1.1569999,0.00578,13.654519,32.960098,13.8333,14.9628,27.6924,0.038662001,-0.133066,-0.024390001,-0.27200001,123,40.577999,23.733953,38.335934,16.739275,51.125935
2009,IL,Illinois,0.62752098,0.022988999,18.405636,28.2577,93.212898,85.575996,63.701,0.21145201,-0.057693999,0.15620799,-0.071999997,749,41.983002,39.534916,24.264662,25.22493,36.101395
2009,IN,Indiana,-0.374331,0.005714,13.661336,39.551701,26.8333,20.9049,48.2239,0.117396,-0.21280999,0.001919,-0.223709,521,40.478001,31.803658,32.412106,16.50683,45.763226
2009,IA,Iowa,0.89265501,0.005814,11.669286,45.8829,94.639999,78.825996,53.3074,0.062254,-0.162984,0.080153003,-0.172932,262,36.722,33.494225,26.907372,19.81888,43.389866
2009,KS,Kansas,-0.71245301,0.191038,14.652265,43.0247,55.150002,45.193001,42.512001,-0.133745,-0.25453401,-0.092436999,-0.27350399,238,29.882,25.520475,39.450062,16.267376,49.005699
2009,KY,Kentucky,-0.62477702,0.003876,14.092396,26.4224,73.152802,65.870598,44.955799,0.054933,-0.24109,0.094286002,-0.27469099,350,34.32,39.675411,31.419289,15.210362,50.000111
2009,LA,Louisiana,-0.78833699,0.479532,16.143288,32.0275,41.2994,38.844601,41.747799,0.14196999,-0.30206701,0.092165999,-0.31981999,217,37.219002,35.353359,32.219749,14.890779,49.980736
2009,ME,Maine,1.4587801,,12.785372,61.0144,96.592903,85.058502,81.411301,-0.004452,-0.27368501,0.067163996,-0.231343,134,38.268002,29.58515,22.879599,22.087568,34.214439
2009,MD,Maryland,1.77237,0.007874,13.411971,38.365101,94.444397,83.784698,65.994202,0.32775101,0.047283001,0.238095,-0.032836001,336,48.377998,45.027424,24.036268,24.486134,37.044888
2009,MA,Massachusetts,2.0588901,0.00295,19.101503,14.1839,97.909103,92.450897,86.258904,0.238628,0.078327999,0.22477099,0.086047001,436,43.896999,38.577782,16.407373,30.225212,30.448965
2009,MI,Michigan,0.48370001,0.011364,15.126611,54.542599,79.094002,72.820396,61.238499,0.23695,-0.091640003,0.111878,-0.129655,724,43.353001,37.744781,26.719273,21.033266,40.56366
2009,MN,Minnesota,1.11774,0.47999999,15.474831,59.661598,50.309502,45.021301,56.878201,0.086048,-0.091118,0.076922998,-0.102725,468,39.766998,34.633591,26.70793,20.503899,41.343121
2009,MS,Mississippi,-2.3771801,0,13.94306,25.0616,35.4398,45.519199,39.934299,0.179123,-0.454382,0.017964,-0.46153799,167,42.348999,37.332161,32.33152,16.437319,47.604801
2009,MO,Missouri,-0.62502903,0.002387,14.869286,42.290401,57.520302,52.504101,51.868801,0.075615004,-0.12878899,0.071428999,-0.131687,490,44.301998,29.841022,30.317381,18.530287,45.393715
2009,MT,Montana,0.33151099,0.011429,16.908461,48.270401,65.566299,59.123798,53.814301,-0.156946,-0.32692,-0.093457997,-0.254545,107,41.243999,29.368822,34.826038,19.839621,45.618519
2009,NE,Nebraska,-0.231135,0.85566998,13.157187,55.597099,17.862499,20.105801,35.168098,-0.263583,-0.34349799,-0.21192101,-0.295302,151,38.254002,27.100967,40.470772,15.59691,49.656548
2009,NV,Nevada,-0.187883,0,21.273621,44.676399,48.660702,44.6721,53.638901,0.044727001,-0.025711,0.030864,-0.160494,162,48.518002,34.130604,31.962624,23.77997,40.368103
2009,NH,New Hampshire,0.781214,0.007813,15.339231,60.9464,93.166702,75.965897,56.396301,0.036339,-0.048905998,0.12963,0.046728998,108,46.021,32.680962,22.302267,24.106871,37.176418
2009,NJ,New Jersey,2.4534299,0,18.100609,50.808102,94.986298,84.253899,67.934601,0.237151,-0.046849001,0.169265,0.013363,449,50.327999,37.101936,26.799582,25.31105,34.541183
2009,NM,New Mexico,0.99379599,0.49418601,14.431738,24.0406,92.5,80.087997,60.391998,-0.099188,-0.44639301,-0.009346,-0.24324299,107,50.375999,36.630375,32.769535,25.930023,39.812473
2009,NY,New York,2.35814,0,27.010111,34.395,91.572304,80.200699,77.758102,0.274005,0.008646,0.20086201,0.017065,1160,45.612999,41.869286,20.93891,28.748894,31.869432
2009,NC,North Carolina,-1.46398,0,14.334682,32.6408,86.800903,75.492203,49.593601,0.145557,-0.25920999,0.104258,-0.244477,681,38.928001,37.411079,27.886538,17.902332,43.776619
2009,ND,North Dakota,-1.40359,0,13.700217,61.364799,14.5345,24.3367,52.327599,-0.091062002,-0.300017,0.059999999,-0.240741,50,37.819,27.876194,35.574253,16.578959,48.088398
2009,OH,Ohio,0.080177002,0.010526,13.826474,48.111401,68.500298,63.110802,54.7267,0.155068,-0.21462999,0.115515,-0.160855,883,49.865002,36.817993,29.580111,19.466209,42.786213
2009,OK,Oklahoma,-1.02779,0.005714,16.605507,31.013901,29.3979,42.263,21.1318,0.00594,-0.29343501,0.038314,-0.285171,261,39.627998,27.055696,35.056637,12.069774,54.517982
2009,OR,Oregon,1.46918,0.322835,14.161912,42.562599,94.666702,84.901802,62.592602,0.25652999,0.018356999,0.23754799,0,261,44.202999,34.6903,30.052542,24.295078,40.108398
2009,PA,Pennsylvania,0.417559,0.003846,16.073166,38.605301,71.644501,61.692402,62.811501,0.20796999,-0.086061999,0.177019,-0.105157,966,42.974998,41.732464,30.602821,22.533724,38.94495
2009,RI,Rhode Island,1.85981,0,14.44888,31.552099,73.0466,72.259003,81.698898,0.14067601,-0.084261,0.0625,-0.051282,80,42.602001,38.770977,18.090464,28.695036,32.307594
2009,SC,South Carolina,-1.65619,0.011364,14.226679,20.547701,10.8724,11.4231,48.3335,0.062856004,-0.32732299,-0.072607003,-0.310458,303,40.883999,34.414532,30.513401,17.124336,46.999119
2009,SD,South Dakota,-1.13557,0.19014101,16.028841,60.1567,8,21.834801,47.1213,0.042109001,-0.390861,0.081395,-0.285714,86,37.412998,29.169737,33.022285,16.478771,47.847065
2009,TN,Tennessee,-0.98437798,0.022472,15.953054,31.416401,56.238201,52.207001,44.102001,0.055369999,-0.30403501,-0.010076,-0.285,397,31.433001,29.634764,34.328751,15.225459,50.884171
2009,TX,Texas,-0.95763701,0.241791,18.358231,29.663099,13.823,15.6639,45.182899,-0.01912,-0.250523,-0.103025,-0.31372601,1058,35.838001,28.094631,34.755138,15.725634,49.865391
2009,UT,Utah,-1.10432,0.003861,15.422357,50.083698,9.125,13.7864,28.131001,-0.33347201,-0.364198,-0.28481001,-0.37037,158,40.872002,22.468403,41.907196,14.813177,51.755035
2009,VT,Vermont,1.88671,0,13.682091,44.108299,78.996498,73.649696,85.429703,0.40678599,-0.004523,0.354839,0.131148,62,50.181,35.721043,22.108181,29.732571,31.078163
2009,VA,Virginia,-0.752262,0.32936499,13.546466,29.8088,66.768501,59.630299,48.753101,0.21376599,-0.035611,0.089376003,-0.14070401,593,44.459999,34.380791,28.259857,18.833849,41.734837
2009,WA,Washington,1.2965699,0.053762998,15.387048,43.574902,95.4375,84.876404,61.9823,0.16477901,-0.071792997,0.127193,-0.072494999,456,41.314999,32.942177,27.697065,25.835913,38.253872
2009,WV,West Virginia,-0.091435,0.002933,15.315205,44.803398,84.75,82.616798,62.730598,0.223782,-0.127799,0.28187901,-0.22973,149,30.823,29.728859,33.931915,14.70678,51.872368
2009,WI,Wisconsin,0.88385099,0.191038,15.368384,42.578701,85.177101,77.624298,53.532501,0.061625,-0.071647003,0.078652002,-0.074398004,445,40.962002,33.401875,26.092974,20.867109,40.66283
2009,WY,Wyoming,-1.02143,0.005797,20.681189,22.9583,41.1488,49.917301,27.2055,-0.47121099,-0.251214,-0.57499999,-0.384615,40,35.255001,21.790956,45.555218,14.462258,54.364628
2010,AL,Alabama,-1.78848,0.003817,16.746586,31.1343,20.4816,41.7827,19.252899,-0.086585999,-0.20312899,-0.15942,-0.36687601,483,38.525002,30.542488,36.145782,12.992074,51.236362
2010,AK,Alaska,0.121621,0.007663,12.306077,40.2005,32.8937,42.4814,50.979198,-0.094833001,-0.358408,-0.064516,-0.23076899,62,41.257,26.381798,34.604534,15.694003,47.12236
2010,AZ,Arizona,-0.79138899,0.022221999,16.862206,44.404499,4.46,5.4607301,39.173698,0.124888,-0.040743999,-0.012685,-0.176349,473,48.683998,28.864111,32.490452,16.789667,44.79229
2010,AR,Arkansas,-1.7430201,0.003891,17.437702,13.9091,64.900002,74.583603,32.1731,0.083899997,-0.28168499,0.065728001,-0.30985901,213,33.278,27.680687,36.313049,12.535939,53.80603
2010,CA,California,2.3878601,0,22.031796,49.587898,49.537998,49.840698,58.178398,0.167955,0.025761001,0.106679,-0.052857,2081,46.618999,37.087425,26.302738,26.288578,32.32589
2010,CO,Colorado,-0.13146999,0.005814,17.639023,51.888401,84.5121,78.685898,45.873901,-0.109512,-0.25812799,-0.098733999,-0.218509,395,43.421001,26.859352,32.470108,21.018734,39.747242
2010,CT,Connecticut,1.93291,0.003937,32.705212,41.028301,61.7202,54.300999,68.403297,0.059310999,-0.023538001,0.114894,-0.059322,235,43.379002,34.038822,26.398819,24.751806,33.31284
2010,DE,Delaware,0.67499602,0,13.338219,37.701199,84.241501,79.062202,71.351898,0.25283599,-0.241634,0.038462002,-0.27848101,78,65.487999,63.19503,10.571264,49.707645,14.454249
2010,FL,Florida,-0.826814,0.00578,23.635471,29.448601,9.03125,16.822701,45.970402,0.021826999,-0.210623,0.007015,-0.21623699,1283,37.574001,32.639362,33.172588,17.389866,41.891586
2010,GA,Georgia,-1.92217,0,16.41737,16.255301,3.89591,6.4921699,39.731998,-0.048792001,-0.31670499,-0.064915001,-0.32872501,647,37.716999,34.598297,33.350666,16.568472,44.528648
2010,HI,Hawaii,1.96069,0.011364,11.287969,35.305401,58.083302,67.167397,71.051498,0.0449,-0.11003,0.21212099,-0.014493,66,54.972,48.813362,15.414328,33.405132,25.01812
2010,ID,Idaho,-1.20575,0.00578,13.925671,32.041,4,14.9628,19.7222,-0.26429099,-0.24427199,-0.25362301,-0.29710099,138,38.130001,20.341112,42.244789,12.499195,54.477898
2010,IL,Illinois,0.56849599,0.022988999,20.44236,29.428499,88.962601,85.575996,56.484699,0.17825,-0.122487,0.133333,-0.153488,840,41.549999,36.477608,24.554165,23.323854,36.460934
2010,IN,Indiana,-0.39346701,0.005714,14.102842,41.426701,18.586,20.9049,40.428699,0.058115002,-0.25005201,-0.053512,-0.29756099,598,38.342999,26.216637,32.74781,16.38611,44.916943
2010,IA,Iowa,0.83915001,0.005814,12.099996,47.329201,94.386703,78.825996,48.092701,0.087526001,-0.32161099,0.047904,-0.302053,334,36.257999,23.016315,32.722103,18.603369,43.251873
2010,KS,Kansas,-0.64876199,0.191038,16.40237,43.0009,48.900002,45.193001,35.0522,-0.052260999,-0.244473,-0.12851401,-0.30120501,249,33.511002,28.527737,34.474407,13.810391,49.098785
2010,KY,Kentucky,-0.71399301,0.003876,15.259871,30.3326,69.026703,68.364403,37.490601,0.05068,-0.21083499,0.071782,-0.219753,404,33.206001,36.245903,34.834282,13.070704,51.973797
2010,LA,Louisiana,-0.88589501,0.479532,16.271406,35.4515,39.035301,39.423302,36.819,-0.019164,-0.372031,-0.011696,-0.402724,513,37.076,36.720844,31.302523,13.858163,48.279133
2010,ME,Maine,1.42905,,13.042531,60.497898,94.214302,85.058502,68.915901,0.00966,-0.15008099,0.05618,-0.103261,178,37.092999,29.296717,27.881842,22.18895,36.969696
2010,MD,Maryland,1.66903,0.007874,14.36527,38.355801,91.611099,83.784698,60.185902,0.251607,-0.035082001,0.218447,-0.053268999,412,46.993,44.140953,24.391903,24.972761,33.724506
2010,MA,Massachusetts,2.0162001,0.00295,24.364191,18.8025,95.909103,92.450897,68.041,0.192375,-0.096170001,0.190751,-0.011605,519,41.264999,34.221371,17.347544,26.583588,32.276871
2010,MI,Michigan,0.42839399,0.011364,16.879484,53.967602,75.276497,71.9888,54.740601,0.027163001,-0.154928,0.013514,-0.21279401,740,40.973,28.430225,30.085133,20.296204,40.055473
2010,MN,Minnesota,1.12596,0.47999999,17.126762,59.431,45.488098,45.021301,50.478001,0.10184,-0.147421,0.068392001,-0.172352,541,39.122002,34.079205,30.761158,19.272432,41.220196
2010,MS,Mississippi,-2.28585,0,17.430269,23.7959,26.905199,45.0872,31.165701,0.091808997,-0.40766001,-0.017361,-0.41355899,288,41.502998,34.959408,35.928093,14.890096,46.69112
2010,MO,Missouri,-0.74291497,0.002387,16.491085,39.416302,49.9534,52.680698,42.512901,-0.005486,-0.167679,-0.026737999,-0.23674899,561,40.950001,30.162264,29.515682,16.421278,45.309143
2010,MT,Montana,0.27867201,0.011429,15.973417,47.029499,58.744999,59.123798,44.544102,-0.18457399,-0.184692,-0.015625,-0.149606,128,39.130001,25.143181,34.139538,16.331516,47.171413
2010,NE,Nebraska,-0.27152699,0.85566998,15.555407,52.006599,10.4625,20.105801,19.2561,-0.116826,-0.198682,-0.1875,-0.281609,176,38.313,26.716377,38.429382,13.547023,50.60144
2010,NV,Nevada,-0.134868,0,25.160658,48.984402,46.346401,44.6721,49.428398,0.115874,-0.146708,-0.068966001,-0.285714,174,46.792999,32.719948,29.715391,21.009912,39.119076
2010,NH,New Hampshire,0.75740802,0.007813,17.604071,61.584099,88.932602,75.965897,51.860199,0.098826997,-0.001362,0.007937,-0.134921,126,43.411999,27.103046,31.539921,20.680397,39.900753
2010,NJ,New Jersey,2.4366801,0,20.269579,50.503399,49.301201,48.902802,56.391102,0.196503,-0.014403,0.148499,0.011041,633,48.257,32.742325,27.408613,24.229679,35.088192
2010,NM,New Mexico,0.93185902,0.49418601,14.742524,23.771601,94.099998,80.087997,56.813702,0.28161901,-0.101291,0.089286,-0.195122,168,45.897999,33.816647,30.027779,22.019583,38.568272
2010,NY,New York,2.32848,0,30.171469,36.4174,86.677696,80.200699,64.279602,0.28022701,0.042801,0.22060999,0.007829,1378,44.561001,42.015175,21.97471,27.282265,29.3426
2010,NC,North Carolina,-1.47211,0,14.434773,35.448601,79.466698,75.492203,45.647701,0.116153,-0.30733299,0.054862998,-0.29652601,802,38.443001,33.549458,34.842651,17.354996,45.801964
2010,ND,North Dakota,-1.43468,0,14.948772,57.551701,12.0961,24.3367,46.4305,-0.112045,-0.213477,-0.146667,-0.38028201,75,35.729,21.93804,37.192497,14.291688,49.810226
2010,OH,Ohio,0.102541,0.010526,14.881367,48.523899,62.832802,63.110802,45.750801,0.106746,-0.17445201,0.063063003,-0.230536,999,43.171001,32.639244,32.167725,18.223593,42.718811
2010,OK,Oklahoma,-1.11755,0.005714,16.210499,29.158001,26.1493,42.263,17.880301,0.056465998,-0.45096901,0.012195,-0.39817601,328,37.168999,31.961706,38.94939,11.278443,55.07999
2010,OR,Oregon,1.47391,0.322835,14.737802,44.912399,95.333298,84.901802,53.831799,0.102456,-0.035305999,0.106742,-0.055555999,356,41.990002,32.457668,32.176601,22.026773,38.793152
2010,PA,Pennsylvania,0.33939701,0.003846,17.194166,36.887501,64.325401,60.7724,54.851101,0.113266,-0.15138701,0.054694001,-0.15983599,1225,41.841,35.926823,33.85844,20.468843,38.735397
2010,RI,Rhode Island,1.83488,0,15.546247,36.4814,69.098602,72.259003,78.930099,0.27954301,0.075663999,0.177215,-0.012346,79,41.338001,33.611031,24.330532,26.838442,32.758121
2010,SC,South Carolina,-1.70005,0.011364,14.968705,20.178801,10.2409,11.4231,44.550098,0.024622999,-0.26655099,-0.088496,-0.30994201,339,37.069,30.180035,35.578609,15.385854,47.074696
2010,SD,South Dakota,-1.16267,0.19014101,15.826143,56.3153,3.5,21.834801,38.754299,-0.226905,-0.38488901,-0.084337004,-0.284091,83,36.700001,26.078999,37.185406,14.48839,49.003323
2010,TN,Tennessee,-1.00328,0.022472,17.174028,33.319698,45.513,51.567101,32.064301,-0.001663,-0.362115,0.001923,-0.36100399,520,33.977001,32.517925,32.268723,13.576244,48.399902
2010,TX,Texas,-1.03082,0.241791,20.50515,29.4265,8.7565699,15.1692,37.842098,-0.034782998,-0.27524599,-0.13633101,-0.356379,1379,36.375,25.492094,37.074455,14.94195,50.03994
2010,UT,Utah,-1.1170599,0.003861,15.347709,49.694698,6.125,13.7864,27.0221,-0.063052997,-0.29099101,-0.13369,-0.30569899,187,39.437,17.729622,45.858566,11.67468,56.336948
2010,VT,Vermont,1.79821,0,13.056034,46.648899,80.6408,73.649696,86.637901,0.28544,0.160566,0.205128,0.153846,78,46.608002,34.509968,23.471762,28.594452,30.768034
2010,VA,Virginia,-0.894575,0.32936499,15.755979,31.592501,58.1838,57.604801,42.5881,0.001822,-0.112873,0.037974998,-0.120499,711,41.873001,28.645836,32.973919,19.21796,41.516212
2010,WA,Washington,1.31443,0.053762998,16.430599,44.452301,90.75,84.876404,51.469601,0.064465001,-0.159132,0.078152999,-0.115318,563,37.803001,32.548092,27.098156,23.030035,36.518799
2010,WV,West Virginia,-0.148389,0.002933,14.429784,44.661201,85,82.616798,48.568802,0.163173,-0.28737599,0.171271,-0.31666699,181,31.237,28.283306,39.159843,12.518418,52.547817
2010,WI,Wisconsin,1.04418,0.191038,15.76768,44.104099,84.492401,77.624298,49.745602,-0.018228,-0.212467,-0.036851,-0.199037,597,37.780998,33.025021,29.261387,19.336538,39.675499
2010,WY,Wyoming,-1.18007,0.005797,28.470888,22.6366,37.4743,49.917301,21.457701,0.114715,-0.231754,-0.140351,-0.38888901,57,32.716,20.198349,44.21558,11.076514,56.56588
